   0	5.060606e-01	4.327273e-01	8.894420e-02
   1	5.060606e-01	3.758586e-01	1.284366e-01
   2	5.060606e-01	2.916162e-01	1.547144e-01
   3	5.060606e-01	2.404040e-01	1.738847e-01
   4	5.060606e-01	2.345455e-01	1.792232e-01
   5	5.060606e-01	2.546465e-01	2.046273e-01
   6	5.101010e-01	2.718182e-01	1.962444e-01
   7	5.101010e-01	2.364646e-01	2.030225e-01
   8	5.101010e-01	2.485859e-01	2.112012e-01
   9	5.101010e-01	2.106061e-01	1.950109e-01
  10	5.101010e-01	2.606061e-01	2.014431e-01
