   0	6.600000e-01	5.713333e-01	3.138294e-02
   1	7.300000e-01	5.695000e-01	6.978359e-02
   2	7.300000e-01	5.890000e-01	6.854925e-02
   3	7.300000e-01	6.175000e-01	5.940328e-02
   4	7.300000e-01	6.172500e-01	5.220093e-02
   5	7.400000e-01	6.105000e-01	6.964015e-02
   6	7.400000e-01	6.112500e-01	7.253232e-02
   7	7.400000e-01	6.292500e-01	6.791125e-02
   8	7.400000e-01	6.265000e-01	5.989783e-02
   9	7.400000e-01	6.107500e-01	7.441060e-02
