   0	6.500000e-01	5.163333e-01	8.097256e-02
   1	6.500000e-01	4.650000e-01	1.061995e-01
   2	6.500000e-01	4.283333e-01	1.181266e-01
   3	6.500000e-01	4.023333e-01	1.462346e-01
   4	6.500000e-01	4.130000e-01	1.326688e-01
   5	6.500000e-01	4.156667e-01	1.549340e-01
   6	6.500000e-01	3.846667e-01	1.574957e-01
   7	6.500000e-01	3.653333e-01	1.741213e-01
   8	6.600000e-01	3.260000e-01	1.987561e-01
   9	6.600000e-01	2.786667e-01	2.113722e-01
  10	6.600000e-01	3.243333e-01	2.046897e-01
  11	6.600000e-01	3.330000e-01	1.949556e-01
  12	6.600000e-01	2.750000e-01	1.848738e-01
  13	6.600000e-01	3.206667e-01	2.012284e-01
  14	6.600000e-01	3.073333e-01	1.842088e-01
  15	6.600000e-01	3.540000e-01	2.075187e-01
  16	6.600000e-01	3.076667e-01	1.984218e-01
  17	6.600000e-01	3.346667e-01	1.894507e-01
  18	6.600000e-01	3.156667e-01	2.002446e-01
  19	6.600000e-01	3.156667e-01	1.821663e-01
  20	6.600000e-01	3.226667e-01	1.992977e-01
