   0	9.000000e-01	4.800000e-01	2.400000e-01
   0	1.000000e+00	3.900000e-01	3.238827e-01
   1	1.000000e+00	5.700000e-01	3.163858e-01
   2	1.000000e+00	7.900000e-01	2.071232e-01
   3	1.000000e+00	7.300000e-01	3.377869e-01
   4	1.000000e+00	7.500000e-01	3.138471e-01
   5	1.000000e+00	8.100000e-01	2.256103e-01
   6	1.000000e+00	8.000000e-01	2.645751e-01
   0	8.000000e-01	5.180000e-01	2.081250e-01
   1	8.800000e-01	6.320000e-01	2.004395e-01
   2	8.800000e-01	6.700000e-01	1.577973e-01
   3	8.800000e-01	5.800000e-01	2.378235e-01
   4	8.800000e-01	6.340000e-01	2.045581e-01
   5	8.800000e-01	5.980000e-01	2.563513e-01
   6	8.800000e-01	6.860000e-01	1.538961e-01
   7	8.800000e-01	5.880000e-01	2.523807e-01
   8	8.800000e-01	6.640000e-01	2.332038e-01
   9	8.800000e-01	6.840000e-01	1.736203e-01
  10	8.800000e-01	6.520000e-01	2.287706e-01
   0	9.089027e-01	7.342443e-01	1.091164e-01
   1	9.440994e-01	6.811180e-01	1.369095e-01
   0	9.000000e-01	5.506667e-01	2.208308e-01
   1	9.000000e-01	6.146667e-01	2.320306e-01
   2	9.000000e-01	4.860000e-01	2.576897e-01
   3	9.400000e-01	5.613333e-01	2.883023e-01
   4	9.400000e-01	5.673333e-01	3.011305e-01
   5	9.400000e-01	5.506667e-01	2.951489e-01
   6	9.400000e-01	6.400000e-01	2.661328e-01
   7	9.400000e-01	5.180000e-01	3.009474e-01
   8	9.400000e-01	6.253333e-01	2.821788e-01
   9	9.400000e-01	6.306667e-01	3.072777e-01
  10	9.400000e-01	5.160000e-01	2.975634e-01
